user_id,account,password,birth_year,gender,favorite_movies
1,user_000001,fNX89c,1958,Female,260|2571|1196|541|1214|1240|1253|1200|1199|741
4878,user_004878,9vWojq,1978,Male,372|39|1665
4879,user_004879,SRqdOI,1987,Male,1643|1086|2194
4880,user_004880,hVcxmW,1994,Male,3668|3125|3462
4881,user_004881,3aZzSk,1967,Other,2396|3185|2692
4882,user_004882,npfuEC,1993,Female,2640|3420|2115
4883,user_004883,uhnNKh,1988,Male,899|1198|3247
4884,user_004884,mlamwi,1991,Male,349|2527|3175
4885,user_004885,Xz61Ue,1968,Female,1085|3755|3498
4886,user_004886,FW7UAO,1974,Female,2916|2688|2013
4887,user_004887,dko8UF,1969,Other,2583|1265|2321
4888,user_004888,I7sVzH,1953,Male,2925|1267|3089
4889,user_004889,3X2doJ,1974,Other,1200|1|2355
4890,user_004890,EKDVbL,1979,Other,708|515|1096
4891,user_004891,FrVM6O,2007,Male,1304|1276|1291
4892,user_004892,Hr4ocA,1984,Male,965|3246|300
4893,user_004893,4ye5sc,1991,Female,3300|1129|3175
4894,user_004894,PYB6mK,2004,Male,1036|3418|110
4895,user_004895,lNVNLP,1976,Male,3081|349|7
4896,user_004896,4kvkid,1958,Female,3751|3624|3555
4897,user_004897,O3Xjzo,1966,Female,3643|2115|2288
4898,user_004898,9Hl0jH,1980,Female,1211|1537|471
4899,user_004899,6XQOZk,2000,Female,247|1673|2871
4900,user_004900,GUVoHi,1998,Male,3053|3246|3007
4901,user_004901,Ajg2TR,1978,Male,3360|3039|377
4902,user_004902,M4JBRe,2009,Male,911|3681|969
4903,user_004903,TbcNeg,1996,Female,1719|2997|1247
4904,user_004904,qPLG5z,1992,Male,3745|546|2916
4905,user_004905,oxTRqc,1954,Male,296|1208|3006
4906,user_004906,Pnr8w6,1964,Other,423|457|1101
4907,user_004907,AsE7Hd,2001,Male,3072|943|3347
4908,user_004908,UZpv4R,2007,Female,969|2000|2640
4909,user_004909,NmOmpQ,2000,Male,3068|2997|3549
4910,user_004910,Vawwyt,2005,Male,2947|1527|589
4911,user_004911,2Zsg1S,1961,Male,858|468|539
4912,user_004912,dix3z2,1976,Male,2762|3255|2858
4913,user_004913,Av8rY9,1982,Other,1193|306|213
4914,user_004914,rg2cHl,2001,Male,3044|597|497
4915,user_004915,EnJPYK,1987,Female,47|1396|589
4916,user_004916,kkAyeP,1996,Male,1500|3129|318
4917,user_004917,z7xe6o,1986,Other,1921|2020|372
4918,user_004918,oaMUEt,1969,Female,2028|2858|720
4919,user_004919,Gyz4w6,1994,Male,318|2324|608
4920,user_004920,iqPiwo,1971,Female,1196|898|1252
4921,user_004921,TuXIBC,1971,Female,1921|2182|904
4922,user_004922,zEzlaw,1992,Female,1203|1611|318
4923,user_004923,GCADIG,1983,Female,2976|2966|800
4924,user_004924,4M8716,1998,Male,318|923|527
4925,user_004925,9TaXyG,1960,Female,671|1288|951
4926,user_004926,orwO6Z,1991,Male,2406|222|2662
4927,user_004927,4Jdlxz,1963,Male,786|356|300
4928,user_004928,1efo3D,1976,Female,2240|3548|924
4929,user_004929,dHl313,1990,Female,923|1944|2628
4930,user_004930,NNgybw,1976,Female,898|2125|356
4931,user_004931,5W5btX,1994,Male,3153|2433|24
4932,user_004932,fBHjEz,1999,Female,2917|1299|1610
4933,user_004933,AWY8o9,1993,Female,930|50|485
4934,user_004934,qGOPsE,1961,Female,1747|1291|3259
4935,user_004935,nRNNm5,1985,Male,912|159|265
4936,user_004936,2CC5C4,1968,Female,296|3481|2396
4937,user_004937,pCSHk5,1992,Male,3147|3499|1063
4938,user_004938,AMUM1R,1991,Female,3408|2706|2683
4939,user_004939,OFIYRE,1975,Male,1090|1185|52
4940,user_004940,QvI1O9,1975,Female,1260|2968|2100
4941,user_004941,cSCm0V,1983,Male,466|318|3663
4942,user_004942,5dK15W,1970,Other,246|2495|2872
4943,user_004943,FUOzJe,1972,Male,912|3602|2919
4944,user_004944,0YXizl,2002,Female,2628|32|541
4945,user_004945,JPx0tr,1953,Female,1253|1694|3068
4946,user_004946,qkEEbV,1959,Other,367|541|745
4947,user_004947,CXhuAl,1968,Male,2890|3468|2723
4948,user_004948,ZPvUWg,1991,Male,25|1069|910
4949,user_004949,IoEqQG,2009,Male,3253|2997|3252
4950,user_004950,n6JVJN,1958,Female,2020|3435|1050
4951,user_004951,5Bj1JO,1990,Male,1220|926|1333
4952,user_004952,dlOaJC,1998,Male,446|593|1213
4953,user_004953,Kh3GEX,1990,Male,2336|1061|2916
4954,user_004954,mgWJDQ,1955,Male,2349|2302|2289
4955,user_004955,22fBDy,1975,Male,2686|3742|2565
4956,user_004956,e9vGIx,1993,Male,1080|541|2528
4957,user_004957,BWkmXd,1950,Male,1199|3396|1396
4958,user_004958,xh9HWV,1999,Male,1199|3629|2300
4959,user_004959,EhF5g7,1982,Male,2394|1263|1947
4960,user_004960,OnQs6E,1951,Female,363|1050|3396
4961,user_004961,yUFNDK,1982,Male,3686|1090|3074
4962,user_004962,NmWip9,1969,Other,260|1339|1233
4963,user_004963,49PggC,1961,Female,194|1704|765
4964,user_004964,J7xLuS,1959,Other,247|3095|3098
4965,user_004965,0jthcY,2005,Female,316|2094|3623
4966,user_004966,qoGQ6y,1989,Female,1222|3267|3702
4967,user_004967,eREdPF,1991,Female,3863|1387|1961
4968,user_004968,WYIHTY,1963,Male,1267|1101|924
4969,user_004969,h8vMdt,1986,Female,3224|2858|912
4970,user_004970,hgdoeT,1968,Male,3435|1097|2028
4971,user_004971,DzSdnD,1989,Male,3468|3671|1304
4972,user_004972,wSkYUh,1993,Female,2985|2094|2664
4973,user_004973,kU94Hc,2009,Female,3456|3526|1950
4974,user_004974,EqPKPG,1986,Male,930|2066|2203
4975,user_004975,vRfHxl,1994,Male,858|342|457
4976,user_004976,RCjLSP,1965,Other,3033|1732|3147
4977,user_004977,7nE6TI,1980,Female,2116|1468|2396
4978,user_004978,nvSkFj,1974,Female,1374|3471|1306
4979,user_004979,hN4fmW,1965,Male,370|1396|2792
4980,user_004980,SEFdT3,1998,Male,3246|2360|2243
4981,user_004981,DHi9Mz,1952,Male,49|919|923
4982,user_004982,yen8Ls,1999,Male,1060|1220|1197
4983,user_004983,R346ov,1976,Other,3868|1193|588
4984,user_004984,zwAPgi,1961,Female,2929|3072|2069
4985,user_004985,j0OIaW,1957,Male,1909|2000|2409
4986,user_004986,WpaBnV,1994,Male,1196|1527|541
4987,user_004987,oeoxXw,1988,Female,6|10|377
4988,user_004988,pZjhF2,1995,Male,2028|1198|1963
4989,user_004989,E3Y80Z,1950,Male,377|2858|1641
4990,user_004990,HXuJoi,1981,Male,1288|345|1834
4991,user_004991,bYM2gg,1965,Male,1193|3733|1082
4992,user_004992,o0EVBy,2001,Female,265|2739|3176
4993,user_004993,8x5Ypp,1985,Male,899|969|1282
4994,user_004994,g0UixH,1967,Female,1215|3771|1214
4995,user_004995,Hi49KH,1979,Female,913|3163|2285
4996,user_004996,SJCrAW,1963,Female,1396|3702|3701
4997,user_004997,N4OzW8,1955,Male,2027|1889|810
4998,user_004998,M3fJLB,1965,Male,3253|1476|1777
4999,user_004999,KeYwEt,1978,Other,2028|2355|905
5000,user_005000,VVnHFw,1978,Female,733|1214|1259
5001,user_005001,tZdEwn,1989,Female,17|2297|1967
5002,user_005002,54b2Jc,2009,Female,260|2028|904
5003,user_005003,dyA9Bk,1976,Female,1610|1580|2571
5004,user_005004,bEBzcV,1957,Female,3671|2302|1238
5005,user_005005,xHZBUM,1961,Other,2067|1651|858
5006,user_005006,tEe7RP,1996,Male,923|1282|1284
5007,user_005007,AsVhvW,1958,Female,1197|3536|1097
5008,user_005008,wGbsJY,2008,Male,1945|2028|1032
5009,user_005009,AduxC9,2003,Male,3088|1197|260
5010,user_005010,PDGweh,1993,Female,1343|2067|1224
5011,user_005011,TnFV1S,2005,Female,1265|1291|3557
5012,user_005012,cnK3Qr,1964,Male,1266|599|2628
5013,user_005013,oBW6r3,1954,Female,1212|1201|1263
5014,user_005014,8PHI8v,1955,Female,608|1240|306
5015,user_005015,DyABsn,2005,Other,2028|2398|367
5016,user_005016,EaLa1P,1996,Female,300|1784|1678
5017,user_005017,yBI2gp,1956,Male,1222|1301|2028
5018,user_005018,twtMjY,2007,Male,920|1185|1959
5019,user_005019,wMIpJF,1962,Male,1221|265|899
5020,user_005020,APvrIm,1967,Male,2454|2717|3699
5021,user_005021,E64nll,2001,Male,3763|2117|780
5022,user_005022,xkC8Tm,1994,Other,1221|1198|903
5023,user_005023,I0ILUL,2001,Male,3578|1084|918
5024,user_005024,eYTpDS,1978,Male,954|728|1207
5025,user_005025,SP7suu,1962,Other,3266|3421|1201
5026,user_005026,hFUjVH,1997,Female,964|3252|1208
5027,user_005027,EM8jGo,1957,Male,2858|2396|2716
5028,user_005028,YYC4Ha,1986,Male,720|1288|1097
5029,user_005029,HwmhyU,1961,Male,150|1883|1608
5030,user_005030,83KtoT,1964,Male,2716|858|2395
5031,user_005031,d7XT8H,1997,Female,1307|357|1968
5032,user_005032,zx4fiK,1956,Male,1089|3087|1198
5033,user_005033,DMj14R,1967,Female,1086|898|1537
5034,user_005034,DaWEme,1956,Female,1270|1036|1276
5035,user_005035,TvVzlU,2009,Female,587|955|2470
5036,user_005036,OIvU15,1976,Other,2683|2841|2761
5037,user_005037,PwCdWV,1991,Female,1573|2987|3751
5038,user_005038,dwyBJz,1970,Female,2599|1269|3094
5039,user_005039,VKGoa8,1974,Female,2891|2908|1625
5040,user_005040,nChoLh,1971,Male,2367|2011|2053
5041,user_005041,EdkYHu,1954,Female,3600|3175|1281
5042,user_005042,W4bXaM,1984,Female,590|1884|215
5043,user_005043,BmwonL,1968,Male,74|2424|2497
5044,user_005044,tPgsmk,1958,Male,1247|2150|2240
5045,user_005045,mNVwx5,1990,Female,1230|3671|3481
5046,user_005046,oZoLOm,2003,Male,180|511|3387
5047,user_005047,2C8KmK,1957,Male,3730|1584|3526
5048,user_005048,vOCZP4,1977,Male,1299|1207|3362
5049,user_005049,sU0emJ,1978,Male,1097|1278|3347
5050,user_005050,P7UsJN,1963,Male,3148|2599|2883
5051,user_005051,Nc7mey,1967,Male,2025|3186|2762
5052,user_005052,R5LxGL,1954,Other,1198|1657|2761
5053,user_005053,ZdGSJ7,1985,Male,246|1371|1200
5054,user_005054,3rQgWT,1987,Male,32|3203|1537
5055,user_005055,tYzWvb,2007,Male,3668|1248|1283
5056,user_005056,bG8VM5,1958,Female,2641|1234|3361
5057,user_005057,w61azy,1977,Male,456|1272|1304
5058,user_005058,G02Azj,1991,Female,3738|1269|1092
5059,user_005059,u5iUOp,1987,Male,1234|1645|3741
5060,user_005060,v0QUwY,1990,Female,1220|1028|1199
5061,user_005061,WQ1flM,1966,Female,3033|1614|1
5062,user_005062,IICiIA,1978,Female,912|3175|2861
5063,user_005063,3F1kbm,1981,Male,3109|1203|2797
5064,user_005064,LgRNUV,1996,Male,296|111|3271
5065,user_005065,uHDwoX,2003,Female,2366|2208|1094
5066,user_005066,pNnY2H,1999,Male,2858|251|318
5067,user_005067,hInDEw,1977,Female,1210|2927|62
5068,user_005068,u6rxLE,1993,Male,1228|2420|1246
5069,user_005069,rB1gld,1997,Male,164|2186|3683
5070,user_005070,FyLHfX,1980,Male,1172|141|3152
5071,user_005071,OGEht9,2002,Female,380|3711|589
5072,user_005072,TMTlKn,1982,Male,2302|1270|1356
5073,user_005073,0pNPl6,1985,Female,3730|2100|2861
5074,user_005074,1hFciK,1995,Male,3083|1|3910
5075,user_005075,Snv8xP,1968,Other,2009|1653|707
5076,user_005076,ZJbxRj,1975,Female,2628|555|1238
5077,user_005077,izjUSh,1967,Male,1267|1394|953
5078,user_005078,IGL9na,1962,Male,3471|1244|1078
5079,user_005079,XW5Ksw,1969,Female,3198|2762|3246
5080,user_005080,5U96WA,1968,Male,3660|3771|2746
5081,user_005081,8fQPy8,1981,Male,593|3751|3534
5082,user_005082,EMEsIL,1953,Female,3676|902|80
5083,user_005083,44JNIx,2007,Male,3448|2446|2289
5084,user_005084,BlBk4P,1961,Other,377|1968|3243
5085,user_005085,xpgMQw,1978,Male,1945|1942|1307
5086,user_005086,45wzNk,2007,Male,2947|1230|1242
5087,user_005087,HKF6Vm,1950,Female,3249|3615|541
5088,user_005088,MUrPVK,1956,Male,480|260|2916
5089,user_005089,XnA04r,2000,Male,32|910|2289
5090,user_005090,rGFurH,1956,Male,1537|3702|745
5091,user_005091,fHN4rQ,1990,Male,246|1198|1222
5092,user_005092,T0pI3q,1977,Other,1282|2947|3751
5093,user_005093,VZ1phV,1952,Other,3147|480|1408
5094,user_005094,KBTXHl,1964,Male,2353|356|6
5095,user_005095,AikFhn,2007,Female,903|950|908
5096,user_005096,vQSu51,2001,Male,3098|2433|608
5097,user_005097,WVOihL,1989,Male,3326|2996|1734
5098,user_005098,7hJg8H,1988,Female,2080|3230|1278
5099,user_005099,z57JFa,1982,Male,3624|589|500
5100,user_005100,XVPCvC,1963,Female,1244|968|3011
5101,user_005101,gtTXyE,1989,Female,3751|3758|3775
5102,user_005102,LbX9B7,1989,Female,3408|1272|2001
5103,user_005103,7k7SZD,1983,Male,3471|1831|1197
5104,user_005104,rGlB8n,1969,Female,1198|2908|1036
5105,user_005105,jIEFSI,1982,Male,1287|2731|3101
5106,user_005106,7tdpNw,1977,Male,349|1|34
5107,user_005107,fv9l4S,1951,Female,588|1935|2767
5108,user_005108,hNVjLJ,1988,Female,52|3246|1208
5109,user_005109,z1P6Ds,1962,Male,2150|3751|1235
5110,user_005110,FPN5nI,1982,Male,260|1283|3362
5111,user_005111,nr1yiE,2009,Female,800|1172|1120
5112,user_005112,qAR1Vx,1961,Male,1092|741|2363
5113,user_005113,OOS5dM,1999,Male,1094|2648|969
5114,user_005114,V2KKlm,1984,Male,1249|3483|3526
5115,user_005115,TmTmTj,1964,Female,2997|942|3006
5116,user_005116,Ubeyxh,1957,Female,1961|3163|34
5117,user_005117,g5XiYh,1968,Female,2028|2683|2997
5118,user_005118,B6Y1mq,1956,Female,1676|1573|3623
5119,user_005119,JEJoRe,1966,Male,298|1244|2858
5120,user_005120,jaxkzs,1989,Male,2088|314|1289
5121,user_005121,5G4UYr,1969,Female,252|2289|733
5122,user_005122,36bv0s,1996,Male,2762|2571|2139
5123,user_005123,CdAxTS,1952,Female,3763|3186|3147
5124,user_005124,ilJ6GP,2007,Male,3108|1940|2721
5125,user_005125,YyIf2B,1951,Female,947|3101|1254
5126,user_005126,CYZ6E7,1966,Female,1213|2692|2581
5127,user_005127,izM32U,1995,Female,2407|3006|2858
5128,user_005128,q9ubBp,1998,Female,1834|1617|1230
5129,user_005129,wkeegu,1989,Male,2916|2571|1653
5130,user_005130,wr7QC9,1993,Female,3095|908|2920
5131,user_005131,Z0lssF,1964,Female,380|1059|318
5132,user_005132,L2BXt6,1979,Female,1247|296|910
5133,user_005133,foWWMJ,1999,Female,1747|3174|3578
5134,user_005134,dzLO7T,1973,Female,2762|858|599
5135,user_005135,fuO9Ie,1967,Male,1394|260|356
5136,user_005136,qxBqv1,1982,Male,2278|1196|748
5137,user_005137,VbgIwj,1993,Male,1148|1049|2858
5138,user_005138,dViWeg,1994,Male,858|1376|380
5139,user_005139,fHvXB4,1954,Female,3735|1358|1183
5140,user_005140,OuC0b9,1999,Male,150|1372|3147
5141,user_005141,iB3nPm,2007,Male,316|849|780
5142,user_005142,hZyxAR,1981,Male,3033|3072|2099
5143,user_005143,dY8boc,1999,Female,480|493|145
5144,user_005144,6lyFoM,1952,Male,3646|3744|3624
5145,user_005145,xFlaPG,1977,Male,2997|3176|2152
5146,user_005146,5AIatg,1976,Female,1150|2966|3730
5147,user_005147,DTcGAa,1963,Male,2542|858|587
5148,user_005148,wykP9g,1951,Female,2706|58|1784
5149,user_005149,jbFQNG,2002,Female,111|2908|2762
5150,user_005150,n0nLFf,1957,Male,1|497|537
5151,user_005151,hcL25s,1981,Male,3081|3264|3484
5152,user_005152,s59Oc5,1980,Male,1210|2085|2194
5153,user_005153,l6HICZ,1981,Male,848|1188|3738
5154,user_005154,opQVbj,2000,Male,1587|1097|3006
5155,user_005155,98nyUb,1957,Other,2028|2763|110
5156,user_005156,pa0Rc3,1998,Female,1270|371|1265
5157,user_005157,1vO1st,1990,Male,933|2085|929
5158,user_005158,o04RQd,1971,Male,1240|497|2987
5159,user_005159,jS4WeD,1977,Female,3555|3510|260
5160,user_005160,GWFRHl,1996,Other,919|1247|608
5161,user_005161,0pSYpn,1972,Male,1273|1472|1193
5162,user_005162,T5pnfb,1995,Male,457|589|2959
5163,user_005163,I0HYFb,1975,Male,150|1997|3675
5164,user_005164,nGGDde,1961,Female,1|902|3543
5165,user_005165,LzHOrf,1962,Male,2324|1304|2762
5166,user_005166,7m2KAX,1989,Other,3030|3730|1237
5167,user_005167,9iGAOM,1974,Male,1909|1376|1206
5168,user_005168,uXpQCs,2004,Female,1517|356|597
5169,user_005169,uQgpga,1958,Female,1597|1957|1610
5170,user_005170,5yNTap,2005,Male,1242|1682|1259
5171,user_005171,7EaU70,1953,Female,3156|3624|736
5172,user_005172,4g0UV2,1952,Female,781|1240|1784
5173,user_005173,ehJD2d,2001,Female,2628|2993|1722
5174,user_005174,no4jez,2006,Male,2912|3055|3636
5175,user_005175,8DtzSa,1968,Female,2336|3175|260
5176,user_005176,sCs6SR,1981,Male,1923|3286|2724
5177,user_005177,qMy2gU,1967,Male,1912|168|339
5178,user_005178,xDSfUc,1956,Other,3683|3263|2396
5179,user_005179,vPE855,1950,Female,1203|3083|3006
5180,user_005180,eoivER,2004,Female,942|1282|595
5181,user_005181,wTtaky,1975,Female,260|3481|3155
5182,user_005182,aoBszj,2008,Male,1304|2262|2333
5183,user_005183,NCcZuV,1958,Male,2762|1653|1779
5184,user_005184,XvOd8s,1994,Male,1653|3723|3728
5185,user_005185,uSj4gv,1981,Female,2312|3251|1007
5186,user_005186,9Q0klO,1959,Female,327|2628|198
5187,user_005187,6f0p7j,2007,Female,2116|3175|1921
5188,user_005188,hNM14I,1990,Male,1059|1250|110
5189,user_005189,M52cxw,2006,Other,3037|2761|307
5190,user_005190,e45QYp,1952,Male,1210|3768|2015
5191,user_005191,qNt24f,1962,Female,480|508|2090
5192,user_005192,ugZALh,1994,Female,3175|1959|2723
5193,user_005193,4MAuy3,1954,Female,480|2394|2144
5194,user_005194,koJCOg,1970,Male,608|1288|3361
5195,user_005195,nNhzdu,1959,Female,3359|3134|1225
5196,user_005196,ue8inO,1951,Male,1537|1243|307
5197,user_005197,AgkBU8,1966,Male,383|345|3682
5198,user_005198,8LFkYQ,1981,Male,2707|3358|2321
5199,user_005199,jmnbah,1966,Female,593|1620|2881
5200,user_005200,NlkYMM,1980,Male,1249|1678|3175
5201,user_005201,CVWpGt,2003,Female,1704|2948|3361
5202,user_005202,QgI3iV,1975,Female,296|3037|1304
5203,user_005203,mD9PLR,2005,Female,1093|1617|553
5204,user_005204,6hX6Ys,1984,Female,3698|2916|1240
5205,user_005205,cWzgMX,1951,Female,3418|3499|44
5206,user_005206,m3wHri,1991,Male,3072|3157|2858
5207,user_005207,va530v,2006,Female,3685|1674|1307
5208,user_005208,12vK0h,1968,Male,2355|47|480
5209,user_005209,4IcwLE,1980,Female,1246|3654|3623
5210,user_005210,4jrObz,1984,Female,3686|3684|1036
5211,user_005211,hrXuwc,2002,Male,1172|260|924
5212,user_005212,NRsULB,1990,Female,3435|246|1210
5213,user_005213,co1xvD,1997,Other,1663|3016|3252
5214,user_005214,z6ayt0,1971,Male,1225|1299|296
5215,user_005215,ibyo9Y,1950,Female,260|3435|1204
5216,user_005216,gnCtRV,1958,Other,2997|2683|2707
5217,user_005217,AP88UF,1950,Female,1206|2997|608
5218,user_005218,V46WWt,1972,Female,2253|2628|3439
5219,user_005219,3HOCZ7,1981,Male,2334|2318|3052
5220,user_005220,vFJYjm,1978,Male,1663|2003|593
5221,user_005221,WvpSXE,1971,Male,1097|1267|3445
5222,user_005222,4QxSTf,1985,Female,720|2109|1292
5223,user_005223,QLHEa1,1996,Female,1288|541|2396
5224,user_005224,Xp7VOP,1966,Female,3114|2396|3543
5225,user_005225,sQgdLp,1978,Male,3081|2167|3174
5226,user_005226,Uk8I05,1999,Male,1304|2763|1242
5227,user_005227,cMwpRk,2005,Female,3697|589|3444
5228,user_005228,pTCecd,1958,Male,356|2858|50
5229,user_005229,60dqI2,1971,Female,968|2762|3005
5230,user_005230,RmxdLO,1991,Male,50|2001|1291
5231,user_005231,vEQorV,1955,Female,1222|1201|3114
5232,user_005232,6AnlPp,1980,Female,2294|1275|2746
5233,user_005233,9b4JXI,1969,Female,2067|2761|1680
5234,user_005234,kEoH8k,1975,Female,745|2700|1257
5235,user_005235,yrbIMk,1967,Female,34|1196|3060
5236,user_005236,tX6sA9,2004,Other,3623|1396|1909
5237,user_005237,5SnCsz,1994,Other,1210|1198|3114
5238,user_005238,uxuT6S,1979,Male,3675|938|2941
5239,user_005239,XxDXSJ,1961,Female,541|1101|858
5240,user_005240,ivZScQ,2009,Male,2762|1446|3004
5241,user_005241,kjyFxG,1991,Male,58|3251|1356
5242,user_005242,7x5dS4,1984,Male,3578|1306|1199
5243,user_005243,DGZkG0,2007,Other,260|3175|2723
5244,user_005244,9nzZuC,1999,Male,2976|2858|1090
5245,user_005245,7vfjsT,1975,Male,3129|3649|923
5246,user_005246,Wx7NXC,2002,Female,2490|2694|2699
5247,user_005247,NvV13l,1953,Female,2858|1093|2599
5248,user_005248,HQmY5R,1975,Female,1641|933|1269
5249,user_005249,jWX7f2,1955,Male,2763|1378|1617
5250,user_005250,Bbg0Qa,1953,Female,2325|1394|879
5251,user_005251,2vjtcj,1979,Male,3175|2762|2302
5252,user_005252,5q2h0Z,1968,Male,2677|919|2858
5253,user_005253,NMgjan,1999,Female,2664|608|2080
5254,user_005254,3u8wfV,1953,Male,150|1883|1909
5255,user_005255,Pqn4yZ,1985,Female,955|3022|1041
5256,user_005256,mfEq7u,1956,Male,3256|1238|1025
5257,user_005257,x3tFDP,2009,Male,1265|190|2791
5258,user_005258,JhLObE,1969,Male,3037|457|2490
5259,user_005259,mrYKLc,1950,Female,1247|2858|1952
5260,user_005260,KwnK1g,1991,Male,2243|1449|1263
5261,user_005261,WFmUCL,1984,Female,858|1186|926
5262,user_005262,dZfATn,1973,Male,1597|930|2762
5263,user_005263,JXdSZE,1988,Male,3654|1210|3062
5264,user_005264,SJ1B9x,1993,Male,589|32|2243
5265,user_005265,QcD9ku,1958,Female,2481|2648|913
5266,user_005266,yesJPZ,1968,Male,318|1276|1358
5267,user_005267,qEpeNO,1973,Female,2019|3125|1387
5268,user_005268,ibA7PD,1984,Female,2144|587|1381
5269,user_005269,DCTSA1,1958,Female,581|296|335
5270,user_005270,5KWTjG,1972,Male,1216|1|190
5271,user_005271,sXhCyo,1964,Female,509|1|715
5272,user_005272,jZYdRG,2006,Male,912|2324|1220
5273,user_005273,JAdksh,1965,Male,1281|3467|1094
5274,user_005274,IJTJyz,1977,Male,1358|858|1203
5275,user_005275,NqpWww,1966,Male,1885|1061|3526
5276,user_005276,KWGYD5,1970,Male,1370|1923|1198
5277,user_005277,9sFkyf,1991,Female,1963|3384|919
5278,user_005278,l89Drn,1982,Male,1196|1200|1244
5279,user_005279,jQjspt,1996,Male,1183|1094|357
5280,user_005280,mdvKVJ,1995,Female,3006|1047|3081
5281,user_005281,2J2Pwn,1970,Male,2795|3527|1777
5282,user_005282,5wHkmP,2009,Female,1197|2390|588
5283,user_005283,lgO7Lg,1975,Female,1377|2248|1282
5284,user_005284,pZs0Ft,1970,Male,1198|3623|2628
5285,user_005285,G70OG6,1996,Male,1210|3082|1753
5286,user_005286,cXxhkl,1981,Male,1172|45|1641
5287,user_005287,skTq9I,1976,Female,3527|2403|1957
5288,user_005288,sA9KyX,1965,Male,896|2969|3481
5289,user_005289,43PMH4,1991,Female,2904|3363|2366
5290,user_005290,chDRrt,1991,Female,2858|608|1717
5291,user_005291,ZAe3vQ,1964,Male,527|1237|17
5292,user_005292,s1zFAO,2000,Female,1247|2692|1217
5293,user_005293,szY5MH,1976,Female,2916|745|3526
5294,user_005294,gWdD3p,1972,Male,551|2085|1094
5295,user_005295,Rk0Plc,1955,Other,3552|3614|3082
5296,user_005296,4Btj8Y,1978,Male,1235|1084|2396
5297,user_005297,r993vX,1972,Female,457|2860|377
5298,user_005298,P2mzMW,1991,Male,1240|3578|1376
5299,user_005299,5obiCI,1950,Female,661|1298|541
5300,user_005300,F4WM1x,1964,Female,3396|1080|296
5301,user_005301,TefeOY,1974,Female,3660|3688|2683
5302,user_005302,ZOFsd7,1978,Other,988|539|2
5303,user_005303,QhinhB,1971,Male,1090|1302|1172
5304,user_005304,ntIu84,1951,Male,1280|3481|2891
5305,user_005305,dunM9T,1964,Female,969|1454|353
5306,user_005306,y8hzzF,1978,Male,372|2020|1962
5307,user_005307,ZEgO15,1958,Male,1356|1097|2797
5308,user_005308,P0bka9,1982,Male,1304|2011|3471
5309,user_005309,BpzxKA,1989,Male,50|2355|1196
5310,user_005310,bE5MmM,1963,Female,945|1946|931
5311,user_005311,hUBv4l,1993,Male,272|3615|1019
5312,user_005312,xnE9oR,2003,Male,1663|3623|442
5313,user_005313,01tJwS,1965,Female,3598|3456|3668
5314,user_005314,BLqmCz,1954,Male,32|2959|2858
5315,user_005315,k0I4Ez,1963,Male,1959|2300|3549
5316,user_005316,GHAPtH,1974,Female,3742|2396|223
5317,user_005317,jHA6nc,1952,Other,1287|58|1265
5318,user_005318,87Sgdt,2001,Male,493|2273|1356
5319,user_005319,TS8X3a,1955,Male,253|538|1391
5320,user_005320,2LEir8,1997,Other,3578|1907|2394
5321,user_005321,rlYwIQ,1989,Male,1617|1278|2291
5322,user_005322,VaCJcP,2004,Female,3786|1276|2005
5323,user_005323,V6IDnY,1970,Other,2366|541|2575
5324,user_005324,BwAKqf,1966,Male,2712|3104|3555
5325,user_005325,4EdpvF,1977,Female,2236|2739|924
5326,user_005326,mnp5bC,1958,Other,151|3203|3444
5327,user_005327,jLZxA3,1951,Female,1228|2301|592
5328,user_005328,y0HfIk,1971,Male,1345|523|1247
5329,user_005329,HuD0YI,1957,Other,2971|1084|2571
5330,user_005330,1BiEsi,1982,Male,1213|2351|858
5331,user_005331,XYJGaS,1990,Male,1096|367|110
5332,user_005332,8lQLQP,1961,Male,380|2006|3178
5333,user_005333,aT9FUU,1991,Female,3915|3004|2028
5334,user_005334,kiE3G0,1959,Female,2197|1114|3382
5335,user_005335,w3beR5,1951,Male,2890|1258|527
5336,user_005336,L7yk76,2001,Female,1198|3639|2989
5337,user_005337,DU0xML,2001,Male,3153|2001|2405
5338,user_005338,zsIMJp,1951,Male,1584|2628|3175
5339,user_005339,VQQJP7,2005,Other,1240|356|2716
5340,user_005340,GAQZNb,1978,Female,1057|11|1633
5341,user_005341,dGa6F6,2004,Other,2784|1270|1954
5342,user_005342,pL2WaJ,1966,Male,1704|2571|500
5343,user_005343,sA895y,1995,Male,1230|3408|919
5344,user_005344,ZXXOK3,2003,Male,2973|116|3105
5345,user_005345,tLBSzt,1977,Female,2860|1394|316
5346,user_005346,C1kXlA,1961,Male,3724|356|594
5347,user_005347,t76mMS,1970,Male,1784|2858|3684
5348,user_005348,q7QZYV,1975,Male,2121|3693|1970
5349,user_005349,rnCxMN,1981,Female,3685|150|1246
5350,user_005350,mDUH1r,1997,Other,3634|1282|3361
5351,user_005351,iJ1ZTm,1996,Male,260|1198|969
5352,user_005352,5zW8ig,1985,Female,1722|2067|150
5353,user_005353,Zn4vOG,2006,Male,1962|1198|337
5354,user_005354,4lA5Yt,1951,Male,474|3418|3256
5355,user_005355,bOPd0b,1980,Male,2118|3108|3203
